"","N00","N01","N02","N03","N04","N05","N06","N07","N08","N09","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N90","N91","N92","N93","N94","N95","N96","N97","N98","N99"
"28",0.00701754385964912,0.0105263157894737,0.0278195488721805,0.0894736842105263,0.0287468429059095,0.00526315789473684,0,0.0853216726375595,0.043859649122807,0,0,0.2730021979179,0.193131313131313,0.0403958263996334,0.0862313766458591,0.00526315789473684,0.137081587111522,0.0480019021416076,0.0166081871345029,0.112972417254788,0.0666666666666667,0.0124603131406593,0.0502923976608187,0.0221052631578947,0.0750877192982456,0,0,0,0.134360599078341,0.0329411764705882,0,0.0100840336134454,0,0,0.0152357471800037
"29",0,0.00701754385964912,0.0451127819548872,0.0902923976608187,0.00601503759398496,0.0105263157894737,0.00935672514619883,0.0540426696994587,0.132982456140351,0.0136842105263158,0,0.282407531707488,0.164444444444444,0.0479072552114516,0.113251037365907,0.0140350877192982,0.194548973103374,0.0641617273257361,0.0140350877192982,0.120053460089382,0.0857142857142857,0.0124603131406593,0.105263157894737,0.0578947368421053,0.0389473684210526,0.00884353741496599,0,0,0.135754268137633,0.0547899159663865,0,0,0,0.00421052631578947,0
"30",0.00701754385964912,0,0.0345864661654135,0.105263157894737,0.0134224450013924,0.0157894736842105,0,0.0407068090394052,0.0975438596491228,0.0189473684210526,0.0350877192982456,0.324512794865383,0.129037745879851,0.0734669835567893,0.0878670897299572,0.0053426351112681,0.17419114190473,0.0244054392192162,0.0172248803827751,0.132833896027713,0.068421052631579,0.0412489341243491,0.0718197454420365,0.0459649122807018,0.0305263157894737,0,0,0,0.16806034000289,0.0425770308123249,0,0.00728291316526611,0.00526315789473684,0,0.00701754385964912
"31",0.0268353495244252,0,0.0528822055137845,0.0473684210526316,0.0265565347849956,0.0473684210526316,0,0.00701754385964912,0.0982456140350877,0.0136842105263158,0.0147368421052632,0.250820687628048,0.163487506645401,0.08753032932361,0.0420426065162907,0.0176233368656541,0.181345265642876,0.00679336288446188,0.0209891326040022,0.0911111111111111,0.0418546365914787,0.0396741595457102,0.0676318510858325,0.0512781954887218,0.0252631578947368,0,0,0,0.154186662155271,0.00906862745098039,0,0,0.00526315789473684,0,0
"32",0.0407152334618058,0,0.0278195488721805,0.0140350877192982,0.0154704944178628,0.012280701754386,0,0.0133358606600535,0.0901754385964912,0.0189473684210526,0.0339712918660287,0.225470085470085,0.22802764486975,0.0498412525626372,0.0825757575757576,0.0230454491934534,0.0611113475142213,0.0135867257689238,0.0166081871345029,0.0840300682765169,0.0416040100250627,0.0272138464050509,0.0921775025799794,0.0252631578947368,0.0109042703221075,0.00816326530612245,0,0,0.116791474654378,0.0438095238095238,0,0,0.00947368421052632,0,0.0112280701754386
"33",0.0322908110612666,0,0.0338345864661654,0.0245614035087719,0.0149253750361352,0.0298245614035088,0,0.050297452314259,0.0858479532163743,0.0105263157894737,0.00701754385964912,0.209768056049101,0.11819245082403,0.078253959614652,0.0667598092957316,0.0616044585737274,0.0776709199068095,0.0131537841792861,0.0287719298245614,0.0376608187134503,0.0552698299475698,0,0.0979926982493236,0.0452631578947368,0.02328173374613,0,0,0,0.053679435483871,0.0528781512605042,0,0,0.00421052631578947,0,0.0095906432748538
"34",0.0252732672016175,0.0105263157894737,0.0214855320118478,0.0216374269005848,0.0256778309409888,0.0394152046783626,0,0.0140350877192982,0.111150097465887,0.0105263157894737,0.0269005847953216,0.097270955165692,0.165223081012555,0.133126661296034,0.0784199513936356,0.0536887240472546,0.0955599647484478,0.0172248803827751,0.0454335770484467,0.0175438596491228,0.0105263157894737,0.00544276928101018,0.070796625767635,0.0724975336654664,0,0,0,0,0.0141129032258065,0.0298039215686275,0.0100840336134454,0.0137254901960784,0,0,0
"35",0.0252732672016175,0,0.0259968102073365,0.0146198830409357,0.0247436773752563,0.0218713450292398,0,0.0600050546534403,0.0650655087757039,0.0142543859649123,0.0105263157894737,0.05270955165692,0.170398724082935,0.050939845304402,0.134454405470098,0.072088778994466,0.0391542959964013,0.0166081871345029,0.0244344055588817,0.0501169590643275,0.0365914786967419,0.0095906432748538,0.0437426900584795,0.0310964912280702,0.0191812865497076,0,0,0,0.0375504032258065,0.0611764705882353,0,0,0.00421052631578947,0,0.00421052631578947
"36",0,0.0105263157894737,0,0.00935672514619883,0.0280053482832252,0.010207336523126,0.00435421542480814,0.0320493109524512,0.0216374269005848,0.0105263157894737,0.0178362573099415,0.0599220272904484,0.162735042735043,0.0620875600425998,0.10913647755753,0.0617214176380549,0.0197979797979798,0,0,0.0112781954887218,0.0456140350877193,0,0.00701754385964912,0.0601263333665098,0.0174337805297558,0,0.0195918367346939,0,0,0.0718207282913165,0.0100840336134454,0,0,0,0
"37",0.00935672514619883,0,0,0.0210526315789474,0.021808540644215,0.022488038277512,0.013710940571007,0,0.0413255360623782,0.0556054131054131,0.0360180754917597,0.0955514773552111,0.0638514701672596,0.0635714242517704,0.0708787997892293,0.0953944603220477,0.0175732176167598,0.0231773690437776,0.00701754385964912,0.0191812865497076,0.0228070175438597,0.0313617203988945,0.0261988304093567,0.0500875378726029,0.019508578409139,0,0.0195918367346939,0.0168067226890756,0.0194052419354839,0.0765266106442577,0,0,0,0.00842105263157895,0
"38",0.00935672514619883,0.00935672514619883,0,0.0294736842105263,0.0342829214587507,0.0157894736842105,0.00435421542480814,0.00935672514619883,0.0502923976608187,0.00842105263157895,0.0394152046783626,0.0628070175438597,0.0685380116959064,0.0888930530393547,0.0444748234221918,0.0192982456140351,0.017004048582996,0.00679336288446188,0.0140350877192982,0.00701754385964912,0.0245614035087719,0.0108855385620204,0.035906432748538,0.053236584510323,0,0,0,0,0,0.0880952380952381,0,0,0,0,0
"39",0,0,0.00701754385964912,0.00526315789473684,0.0268755140513433,0.0105263157894737,0.00435421542480814,0.0445112781954887,0.0467836257309941,0.0401229569650622,0.0263157894736842,0.0095906432748538,0.0586414754835808,0.0483667458891973,0.0342674868990658,0.0519343380823423,0.023625730994152,0.00679336288446188,0.0210526315789474,0.0191812865497076,0.0125201836027504,0.0179030824216695,0.012280701754386,0.0244298245614035,0,0,0.00979591836734694,0.00840336134453781,0,0.062296918767507,0.00906862745098039,0,0,0,0
"40",0,0.0222672064777328,0.0154704944178628,0.0105263157894737,0.0315789473684211,0.0105263157894737,0.0270075049740864,0,0.0157894736842105,0.00842105263157895,0.0704678362573099,0.0306432748538012,0.0610526315789474,0.0926817042606516,0.0351702101332712,0.0178029482519274,0.0140350877192982,0.010207336523126,0.0140350877192982,0,0.00526315789473684,0.0095906432748538,0.0207017543859649,0,0,0,0,0,0,0.0695798319327731,0,0.00686274509803922,0.00701754385964912,0,0.00701754385964912
"41",0,0,0,0.00526315789473684,0.0223642358558545,0.0435406698564593,0.0365981482489402,0.0095906432748538,0.0210526315789474,0.056359649122807,0.0473684210526316,0.0414249761270727,0.0210526315789474,0.058893061678671,0.00509502216334641,0.0210526315789474,0.0210526315789474,0,0.00701754385964912,0.0095906432748538,0,0.0381996528722703,0.0120565207791987,0.0154385964912281,0.0095906432748538,0.0153061224489796,0,0,0,0.0440336134453782,0,0.00686274509803922,0,0.00421052631578947,0
