year_mat;month;lt;sex;mat;year_sample;lab
2006;3;21.3;2;0;2006;ipma
2006;3;21;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;20.5;2;0;2006;ipma
2006;3;20.2;2;0;2006;ipma
2006;3;20;2;0;2006;ipma
2006;3;24.5;1;0;2006;ipma
2006;3;23.3;1;0;2006;ipma
2006;3;23;1;0;2006;ipma
2006;3;23.5;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;23.6;1;1;2006;ipma
2006;3;21;1;0;2006;ipma
2006;3;21.2;1;0;2006;ipma
2006;3;20.1;1;0;2006;ipma
2006;3;20.1;1;0;2006;ipma
2006;3;20.6;1;1;2006;ipma
2006;3;20.2;1;0;2006;ipma
2006;3;20.9;1;0;2006;ipma
2006;3;20.1;1;0;2006;ipma
2006;3;20.3;1;0;2006;ipma
2006;3;28.8;2;0;2006;ipma
2006;3;25.2;2;0;2006;ipma
2006;3;25.9;2;0;2006;ipma
2006;3;24;2;0;2006;ipma
2006;3;24;2;0;2006;ipma
2006;3;23.7;2;0;2006;ipma
2006;3;23;2;0;2006;ipma
2006;3;23.6;2;0;2006;ipma
2006;3;23.1;2;0;2006;ipma
2006;3;22.1;2;0;2006;ipma
2006;3;22.1;2;0;2006;ipma
2006;3;22.9;2;0;2006;ipma
2006;3;22.9;2;0;2006;ipma
2006;3;22.4;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;21.8;2;0;2006;ipma
2006;3;21.5;2;0;2006;ipma
2006;3;21.5;2;0;2006;ipma
2006;3;21.6;2;0;2006;ipma
2006;3;20.2;2;0;2006;ipma
2006;3;20.8;2;0;2006;ipma
2006;3;20.2;2;0;2006;ipma
2006;3;20.8;2;0;2006;ipma
2006;3;20.2;2;0;2006;ipma
2006;3;20.6;2;0;2006;ipma
2006;3;20.7;2;0;2006;ipma
2006;3;20.1;2;0;2006;ipma
2006;3;30.6;1;0;2006;ipma
2006;3;28.3;1;0;2006;ipma
2006;3;26.8;1;0;2006;ipma
2006;3;25.3;1;0;2006;ipma
2006;3;25.1;1;0;2006;ipma
2006;3;25.7;1;0;2006;ipma
2006;3;24.4;1;0;2006;ipma
2006;3;24.3;1;0;2006;ipma
2006;3;24.1;1;0;2006;ipma
2006;3;24.7;1;0;2006;ipma
2006;3;23.7;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.3;1;0;2006;ipma
2006;3;23.6;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;22.5;1;0;2006;ipma
2006;3;22.1;1;0;2006;ipma
2006;3;22.2;1;0;2006;ipma
2006;3;22.3;1;0;2006;ipma
2006;3;22.4;1;0;2006;ipma
2006;3;21.6;1;0;2006;ipma
2006;3;21.8;1;0;2006;ipma
2006;3;21.3;1;0;2006;ipma
2006;3;21.2;1;0;2006;ipma
2006;3;21.4;1;0;2006;ipma
2006;3;20.7;1;0;2006;ipma
2006;3;20.9;1;0;2006;ipma
2006;3;20;2;0;2006;ipma
2006;3;23.3;2;0;2006;ipma
2006;3;21.9;2;0;2006;ipma
2006;3;32.2;2;0;2006;ipma
2006;3;33.8;2;0;2006;ipma
2006;3;21.8;1;0;2006;ipma
2006;3;21.8;1;0;2006;ipma
2006;3;23.9;1;0;2006;ipma
2006;3;25.9;1;0;2006;ipma
2006;3;22.5;1;0;2006;ipma
2006;3;22.8;1;0;2006;ipma
2006;3;22.8;1;0;2006;ipma
2006;3;23.8;1;0;2006;ipma
2006;3;24.2;1;0;2006;ipma
2006;3;25.1;1;0;2006;ipma
2006;3;29.2;1;1;2006;ipma
2006;3;29.3;1;0;2006;ipma
2006;3;29.2;1;0;2006;ipma
2006;3;34;1;1;2006;ipma
2006;3;36.4;1;1;2006;ipma
2006;3;27.7;2;0;2006;ipma
2006;3;25.5;2;0;2006;ipma
2006;3;24.2;2;0;2006;ipma
2006;3;24.6;2;0;2006;ipma
2006;3;24.1;2;0;2006;ipma
2006;3;24.6;2;0;2006;ipma
2006;3;23.8;2;0;2006;ipma
2006;3;23.8;2;0;2006;ipma
2006;3;22.3;2;0;2006;ipma
2006;3;22.6;2;0;2006;ipma
2006;3;22.7;2;0;2006;ipma
2006;3;22.4;2;0;2006;ipma
2006;3;22.7;2;0;2006;ipma
2006;3;22;2;0;2006;ipma
2006;3;21;2;0;2006;ipma
2006;3;21.6;2;0;2006;ipma
2006;3;21.7;2;0;2006;ipma
2006;3;21.8;2;0;2006;ipma
2006;3;21.8;2;0;2006;ipma
2006;3;21.5;2;0;2006;ipma
2006;3;21.9;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;20.3;2;0;2006;ipma
2006;3;20.3;2;0;2006;ipma
2006;3;20.9;2;0;2006;ipma
2006;3;36.8;1;1;2006;ipma
2006;3;28.7;1;1;2006;ipma
2006;3;28.6;1;1;2006;ipma
2006;3;26.5;1;1;2006;ipma
2006;3;25.8;1;1;2006;ipma
2006;3;25;1;0;2006;ipma
2006;3;25.2;1;0;2006;ipma
2006;3;25.1;1;1;2006;ipma
2006;3;25.5;1;0;2006;ipma
2006;3;25;1;0;2006;ipma
2006;3;24.1;1;0;2006;ipma
2006;3;24.2;1;0;2006;ipma
2006;3;24.6;1;0;2006;ipma
2006;3;24.7;1;0;2006;ipma
2006;3;24.9;1;0;2006;ipma
2006;3;23.8;1;0;2006;ipma
2006;3;23.4;1;1;2006;ipma
2006;3;23;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.6;1;0;2006;ipma
2006;3;23;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;23.4;1;0;2006;ipma
2006;3;22.6;1;0;2006;ipma
2006;3;22.2;1;0;2006;ipma
2006;3;22;1;0;2006;ipma
2006;3;22.3;1;0;2006;ipma
2006;3;21.1;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20.9;1;0;2006;ipma
2006;3;20.2;1;0;2006;ipma
2006;3;20.7;1;0;2006;ipma
2006;3;20.9;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20;1;0;2006;ipma
2006;3;43.5;2;1;2006;ipma
2006;3;20.1;2;0;2006;ipma
2006;3;24.3;1;0;2006;ipma
2006;3;21.9;1;0;2006;ipma
2006;3;21.5;1;0;2006;ipma
2006;3;20.3;1;0;2006;ipma
2006;3;28.2;2;0;2006;ipma
2006;3;29.9;2;0;2006;ipma
2006;3;30.4;2;0;2006;ipma
2006;3;28.7;1;1;2006;ipma
2006;3;29.6;1;1;2006;ipma
2006;3;30;1;0;2006;ipma
2006;3;31;1;0;2006;ipma
2006;3;32.3;1;1;2006;ipma
2006;3;33.6;1;1;2006;ipma
2006;3;33.6;1;1;2006;ipma
2006;3;37.3;1;0;2006;ipma
2006;3;38.2;2;0;2006;ipma
2006;3;30.7;2;0;2006;ipma
2006;3;27.8;2;0;2006;ipma
2006;3;21.7;2;0;2006;ipma
2006;3;33.8;1;1;2006;ipma
2006;3;21;1;0;2006;ipma
2006;3;59.2;2;1;2006;ipma
2006;3;25.9;2;0;2006;ipma
2006;3;25;2;0;2006;ipma
2006;3;23.1;2;0;2006;ipma
2006;3;23.5;2;0;2006;ipma
2006;3;23.6;2;0;2006;ipma
2006;3;23;2;0;2006;ipma
2006;3;23;2;0;2006;ipma
2006;3;23.3;2;0;2006;ipma
2006;3;23.6;2;0;2006;ipma
2006;3;22.6;2;0;2006;ipma
2006;3;22.4;2;0;2006;ipma
2006;3;22.6;2;0;2006;ipma
2006;3;22.6;2;0;2006;ipma
2006;3;21.4;2;0;2006;ipma
2006;3;21.5;2;0;2006;ipma
2006;3;21.6;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;20.3;2;0;2006;ipma
2006;3;20.9;2;0;2006;ipma
2006;3;20.2;2;0;2006;ipma
2006;3;24.7;1;0;2006;ipma
2006;3;24.1;1;1;2006;ipma
2006;3;24.2;1;0;2006;ipma
2006;3;23.4;1;0;2006;ipma
2006;3;23.9;1;0;2006;ipma
2006;3;23.5;1;0;2006;ipma
2006;3;22.1;1;0;2006;ipma
2006;3;22.6;1;1;2006;ipma
2006;3;22.8;1;0;2006;ipma
2006;3;22.4;1;0;2006;ipma
2006;3;22.6;1;0;2006;ipma
2006;3;22.1;1;0;2006;ipma
2006;3;21.1;1;0;2006;ipma
2006;3;21.3;1;0;2006;ipma
2006;3;21;1;0;2006;ipma
2006;3;21.2;1;0;2006;ipma
2006;3;21.6;1;0;2006;ipma
2006;3;21;1;0;2006;ipma
2006;3;20.7;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20.1;1;0;2006;ipma
2006;3;20.8;1;1;2006;ipma
2006;3;20.5;1;0;2006;ipma
2006;3;20.3;1;0;2006;ipma
2006;3;20;1;0;2006;ipma
2006;3;26.5;2;0;2006;ipma
2006;3;25.8;2;0;2006;ipma
2006;3;25.2;2;0;2006;ipma
2006;3;24.5;2;0;2006;ipma
2006;3;34.9;2;0;2006;ipma
2006;3;31.1;2;0;2006;ipma
2006;3;30.7;2;0;2006;ipma
2006;3;29.6;2;0;2006;ipma
2006;3;29.7;2;0;2006;ipma
2006;3;27.5;2;0;2006;ipma
2006;3;27.6;2;0;2006;ipma
2006;3;27.1;2;0;2006;ipma
2006;3;26.9;2;0;2006;ipma
2006;3;26.4;2;0;2006;ipma
2006;3;26.1;2;0;2006;ipma
2006;3;25.1;2;0;2006;ipma
2006;3;25.6;2;0;2006;ipma
2006;3;25.2;2;0;2006;ipma
2006;3;24.4;2;0;2006;ipma
2006;3;24;2;0;2006;ipma
2006;3;24.8;2;0;2006;ipma
2006;3;23.3;2;0;2006;ipma
2006;3;23.9;2;0;2006;ipma
2006;3;23.6;2;0;2006;ipma
2006;3;23.7;2;0;2006;ipma
2006;3;23.1;2;0;2006;ipma
2006;3;22.1;2;0;2006;ipma
2006;3;22.3;2;0;2006;ipma
2006;3;22.9;2;0;2006;ipma
2006;3;22.3;2;0;2006;ipma
2006;3;22.3;2;0;2006;ipma
2006;3;22.9;2;0;2006;ipma
2006;3;22.2;2;0;2006;ipma
2006;3;22.2;2;0;2006;ipma
2006;3;21.3;2;0;2006;ipma
2006;3;21.7;2;0;2006;ipma
2006;3;21.2;2;0;2006;ipma
2006;3;21.1;2;0;2006;ipma
2006;3;21.6;2;0;2006;ipma
2006;3;20.3;2;0;2006;ipma
2006;3;20;2;0;2006;ipma
2006;3;20.4;2;0;2006;ipma
2006;3;30.2;1;0;2006;ipma
2006;3;28.5;1;0;2006;ipma
2006;3;28.3;1;0;2006;ipma
2006;3;26.7;1;1;2006;ipma
2006;3;26.5;1;0;2006;ipma
2006;3;25.3;1;0;2006;ipma
2006;3;25.3;1;0;2006;ipma
2006;3;25;1;0;2006;ipma
2006;3;24.1;1;0;2006;ipma
2006;3;24.2;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.7;1;0;2006;ipma
2006;3;23.5;1;0;2006;ipma
2006;3;22.2;1;0;2006;ipma
2006;3;22.6;1;0;2006;ipma
2006;3;21.9;1;0;2006;ipma
2006;3;21.4;1;0;2006;ipma
2006;3;21.5;1;0;2006;ipma
2006;3;21.6;1;0;2006;ipma
2006;3;21.1;1;0;2006;ipma
2006;3;20.4;1;0;2006;ipma
2006;3;20.7;1;0;2006;ipma
2006;3;20.4;1;0;2006;ipma
2006;3;20.5;1;0;2006;ipma
2006;3;20.5;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20.5;1;0;2006;ipma
2006;3;32.9;2;0;2006;ipma
2006;3;31;2;0;2006;ipma
2006;3;30.5;2;0;2006;ipma
2006;3;29.6;2;0;2006;ipma
2006;3;29.1;2;0;2006;ipma
2006;3;28.3;2;0;2006;ipma
2006;3;27;2;0;2006;ipma
2006;3;27.3;2;0;2006;ipma
2006;3;27;2;0;2006;ipma
2006;3;27.8;2;0;2006;ipma
2006;3;27.9;2;0;2006;ipma
2006;3;26.8;2;0;2006;ipma
2006;3;26.7;2;0;2006;ipma
2006;3;25.7;2;0;2006;ipma
2006;3;24.3;2;0;2006;ipma
2006;3;24.2;2;0;2006;ipma
2006;3;24.9;2;0;2006;ipma
2006;3;24.2;2;0;2006;ipma
2006;3;24;2;0;2006;ipma
2006;3;24.4;2;0;2006;ipma
2006;3;23.7;2;0;2006;ipma
2006;3;23.5;2;0;2006;ipma
2006;3;23;2;0;2006;ipma
2006;3;23.2;2;0;2006;ipma
2006;3;23.4;2;0;2006;ipma
2006;3;22.4;2;0;2006;ipma
2006;3;22.4;2;0;2006;ipma
2006;3;22.6;2;0;2006;ipma
2006;3;22.8;2;0;2006;ipma
2006;3;22.9;2;0;2006;ipma
2006;3;22.1;2;0;2006;ipma
2006;3;21.2;2;0;2006;ipma
2006;3;21.2;2;0;2006;ipma
2006;3;21.9;2;0;2006;ipma
2006;3;21;2;0;2006;ipma
2006;3;21.2;2;0;2006;ipma
2006;3;20.9;2;0;2006;ipma
2006;3;20.5;2;0;2006;ipma
2006;3;20.9;2;0;2006;ipma
2006;3;20.5;2;0;2006;ipma
2006;3;20.6;2;0;2006;ipma
2006;3;35.8;1;1;2006;ipma
2006;3;31.4;1;1;2006;ipma
2006;3;29.8;1;0;2006;ipma
2006;3;29.7;1;1;2006;ipma
2006;3;28.2;1;1;2006;ipma
2006;3;28.4;1;0;2006;ipma
2006;3;28.1;1;0;2006;ipma
2006;3;27.9;1;0;2006;ipma
2006;3;27.4;1;0;2006;ipma
2006;3;27.9;1;0;2006;ipma
2006;3;26.5;1;0;2006;ipma
2006;3;26.5;1;0;2006;ipma
2006;3;26.6;1;0;2006;ipma
2006;3;25.4;1;0;2006;ipma
2006;3;25.2;1;0;2006;ipma
2006;3;25.8;1;0;2006;ipma
2006;3;25.2;1;1;2006;ipma
2006;3;25.7;1;1;2006;ipma
2006;3;25.3;1;0;2006;ipma
2006;3;25.7;1;0;2006;ipma
2006;3;25.5;1;0;2006;ipma
2006;3;25;1;0;2006;ipma
2006;3;24.3;1;0;2006;ipma
2006;3;24.1;1;0;2006;ipma
2006;3;24.3;1;0;2006;ipma
2006;3;24;1;0;2006;ipma
2006;3;23.8;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;23.2;1;0;2006;ipma
2006;3;23.3;1;0;2006;ipma
2006;3;23.1;1;0;2006;ipma
2006;3;22.3;1;0;2006;ipma
2006;3;22.2;1;0;2006;ipma
2006;3;22;1;0;2006;ipma
2006;3;22.3;1;0;2006;ipma
2006;3;21.3;1;0;2006;ipma
2006;3;21.8;1;0;2006;ipma
2006;3;21.4;1;0;2006;ipma
2006;3;21.9;1;0;2006;ipma
2006;3;31.9;1;0;2006;ipma
2006;3;20.5;1;0;2006;ipma
2006;3;20.4;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20.6;1;0;2006;ipma
2006;3;20.4;1;0;2006;ipma
2006;3;29.6;1;0;2006;ipma
2006;3;29.9;2;0;2006;ipma
2006;3;29;1;0;2006;ipma
2006;3;30.8;1;0;2006;ipma
2006;3;30.2;1;0;2006;ipma
2006;3;30.3;1;0;2006;ipma
2006;3;30.9;1;0;2006;ipma
2006;3;31.9;2;0;2006;ipma
2006;3;31.6;1;0;2006;ipma
2006;3;31.4;1;0;2006;ipma
2006;3;32;2;0;2006;ipma
2006;3;32;1;0;2006;ipma
2006;3;32.5;2;0;2006;ipma
2006;3;33.4;2;0;2006;ipma
2006;3;33.1;1;0;2006;ipma
2006;3;33.6;2;0;2006;ipma
2006;3;34.2;2;0;2006;ipma
2006;3;34.5;2;0;2006;ipma
2006;3;41.1;2;0;2006;ipma
2006;3;55.3;2;0;2006;ipma
2006;3;56.7;2;0;2006;ipma
2006;3;59;2;0;2006;ipma
2006;3;59.7;2;0;2006;ipma
2006;3;35.2;2;0;2006;ipma
2006;3;30.2;1;0;2006;ipma
2006;3;36.5;2;0;2006;ipma
2006;3;41.5;2;0;2006;ipma
2006;3;34.5;2;0;2006;ipma
2006;3;37;2;0;2006;ipma
2006;3;30.6;2;0;2006;ipma
2006;3;37.1;2;0;2006;ipma
2006;3;43.5;2;0;2006;ipma
2006;3;33.5;1;1;2006;ipma
2006;3;34.8;1;1;2006;ipma
2006;3;35;1;1;2006;ipma
2006;3;54.1;1;1;2006;ipma
2006;3;61.3;2;1;2006;ipma
2006;3;26;1;1;2006;ipma
2006;3;23.3;1;1;2006;ipma
2006;3;25.7;1;1;2006;ipma
2006;3;25.2;2;1;2006;ipma
2006;3;21;1;1;2006;ipma
2006;3;22.6;1;1;2006;ipma
2006;3;24.1;1;1;2006;ipma
2006;3;36.8;2;1;2006;ipma
2006;3;60.6;2;1;2006;ipma
2006;3;41.5;2;1;2006;ipma
2006;3;43;2;1;2006;ipma
2006;3;50.2;2;1;2006;ipma
2006;3;33.7;1;1;2006;ipma
2006;3;41.8;2;1;2006;ipma
2006;3;47.5;2;1;2006;ipma
2006;3;42.3;2;1;2006;ipma
2006;3;44.7;2;1;2006;ipma
2006;3;42.9;2;1;2006;ipma
2006;3;41.2;2;1;2006;ipma
2006;3;30.7;2;1;2006;ipma
2006;3;38.2;1;1;2006;ipma
2006;3;38.5;1;1;2006;ipma
2006;3;39.5;1;1;2006;ipma
2006;3;39;1;1;2006;ipma
2006;3;40;1;1;2006;ipma
2006;3;40.4;1;1;2006;ipma
2006;3;42.2;2;1;2006;ipma
2006;3;40.2;1;1;2006;ipma
2006;3;43.4;1;1;2006;ipma
2006;3;42.1;1;1;2006;ipma
2006;3;37.1;1;1;2006;ipma
2006;3;40.2;1;1;2006;ipma
2006;3;45.7;1;1;2006;ipma
2006;3;38.5;1;1;2006;ipma
2006;3;40.8;1;1;2006;ipma
2006;3;39.9;1;1;2006;ipma
2006;3;40.8;2;1;2006;ipma
2006;3;42;1;1;2006;ipma
2006;3;44.5;1;1;2006;ipma
2006;3;57.5;2;1;2006;ipma
2006;3;37.6;1;1;2006;ipma
2006;3;34.1;2;1;2006;ipma
2006;3;36.1;1;1;2006;ipma
2006;3;35.7;1;1;2006;ipma
2006;3;39.2;1;1;2006;ipma
2006;3;44.2;1;1;2006;ipma
2006;3;70.1;2;1;2006;ipma
2006;3;59.5;2;1;2006;ipma
2006;3;34.4;1;1;2006;ipma
2006;3;44.2;2;1;2006;ipma
2006;3;46.4;2;1;2006;ipma
2006;3;39.9;1;1;2006;ipma
2006;3;45.5;2;1;2006;ipma
2006;3;42.3;2;1;2006;ipma
2006;3;49;2;1;2006;ipma
2006;3;52;1;1;2006;ipma
2006;3;38.1;1;1;2006;ipma
2006;3;40.3;1;1;2006;ipma
2006;3;39.5;1;1;2006;ipma
2006;3;39.9;1;1;2006;ipma
2006;3;38.2;1;1;2006;ipma
2006;3;41.7;1;1;2006;ipma
2006;3;40.2;1;1;2006;ipma
2006;3;41.3;1;1;2006;ipma
2006;3;40.4;1;1;2006;ipma
2006;3;43.5;1;1;2006;ipma
2006;3;56.1;2;1;2006;ipma
2006;3;46.5;2;1;2006;ipma
2006;3;49.5;2;1;2006;ipma
2006;3;51.2;2;1;2006;ipma
2006;3;53.3;2;1;2006;ipma
2006;3;50.1;2;1;2006;ipma
2006;4;23.9;2;0;2006;ipma
2006;4;23.1;2;0;2006;ipma
2006;4;22.2;2;0;2006;ipma
2006;4;22.2;2;0;2006;ipma
2006;4;22.1;2;0;2006;ipma
2006;4;22.6;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;21.2;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;24.9;1;0;2006;ipma
2006;4;23.9;1;0;2006;ipma
2006;4;22.1;1;0;2006;ipma
2006;4;21.8;1;0;2006;ipma
2006;4;21.2;1;0;2006;ipma
2006;4;21.1;1;0;2006;ipma
2006;4;20.4;1;0;2006;ipma
2006;4;52.9;2;1;2006;ipma
2006;4;33.8;2;0;2006;ipma
2006;4;29.3;2;0;2006;ipma
2006;4;24.5;2;0;2006;ipma
2006;4;24.1;2;0;2006;ipma
2006;4;23.3;2;0;2006;ipma
2006;4;23.4;2;0;2006;ipma
2006;4;23.4;2;0;2006;ipma
2006;4;23.5;2;0;2006;ipma
2006;4;23.2;2;0;2006;ipma
2006;4;23.3;2;0;2006;ipma
2006;4;22.7;2;0;2006;ipma
2006;4;22.3;2;0;2006;ipma
2006;4;22.4;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;21.2;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;21.1;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;20.5;2;0;2006;ipma
2006;4;20;2;0;2006;ipma
2006;4;20;2;0;2006;ipma
2006;4;20.2;2;0;2006;ipma
2006;4;20;2;0;2006;ipma
2006;4;38;1;1;2006;ipma
2006;4;36.8;1;1;2006;ipma
2006;4;36;1;1;2006;ipma
2006;4;31;1;1;2006;ipma
2006;4;29.7;1;1;2006;ipma
2006;4;28.2;1;1;2006;ipma
2006;4;28.5;1;1;2006;ipma
2006;4;28.1;1;1;2006;ipma
2006;4;25.2;1;0;2006;ipma
2006;4;24.1;1;0;2006;ipma
2006;4;23.7;1;0;2006;ipma
2006;4;23;1;0;2006;ipma
2006;4;23.3;1;0;2006;ipma
2006;4;23.2;1;0;2006;ipma
2006;4;22.3;1;0;2006;ipma
2006;4;22.6;1;0;2006;ipma
2006;4;22.8;1;0;2006;ipma
2006;4;22.1;1;0;2006;ipma
2006;4;22;1;0;2006;ipma
2006;4;21.4;1;0;2006;ipma
2006;4;21.5;1;0;2006;ipma
2006;4;21.7;1;0;2006;ipma
2006;4;21.3;1;0;2006;ipma
2006;4;20.2;1;0;2006;ipma
2006;4;20.7;1;0;2006;ipma
2006;4;20.7;1;0;2006;ipma
2006;4;20.5;1;0;2006;ipma
2006;4;20.1;1;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;20;2;0;2006;ipma
2006;4;34.4;1;1;2006;ipma
2006;4;27.2;1;1;2006;ipma
2006;4;23.1;1;0;2006;ipma
2006;4;22.6;1;0;2006;ipma
2006;4;22.2;1;1;2006;ipma
2006;4;21.6;1;0;2006;ipma
2006;4;21.2;1;0;2006;ipma
2006;4;20.2;1;0;2006;ipma
2006;4;20.3;1;0;2006;ipma
2006;4;30.6;2;0;2006;ipma
2006;4;28.2;2;0;2006;ipma
2006;4;28.8;2;0;2006;ipma
2006;4;28.8;2;0;2006;ipma
2006;4;25.4;2;0;2006;ipma
2006;4;25.4;2;0;2006;ipma
2006;4;25.1;2;0;2006;ipma
2006;4;25.5;2;0;2006;ipma
2006;4;25.2;2;0;2006;ipma
2006;4;24.1;2;0;2006;ipma
2006;4;23;2;0;2006;ipma
2006;4;23.5;2;0;2006;ipma
2006;4;23.4;2;0;2006;ipma
2006;4;23.9;2;0;2006;ipma
2006;4;23;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;22.4;2;0;2006;ipma
2006;4;22.4;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;22.6;2;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;21.5;2;0;2006;ipma
2006;4;21.4;2;0;2006;ipma
2006;4;21.2;2;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;20.6;2;0;2006;ipma
2006;4;29.2;1;0;2006;ipma
2006;4;26.2;1;0;2006;ipma
2006;4;26;1;0;2006;ipma
2006;4;25.5;1;0;2006;ipma
2006;4;25.8;1;0;2006;ipma
2006;4;25.3;1;0;2006;ipma
2006;4;24.3;1;0;2006;ipma
2006;4;24.4;1;0;2006;ipma
2006;4;24;1;0;2006;ipma
2006;4;24.4;1;0;2006;ipma
2006;4;24.3;1;0;2006;ipma
2006;4;24.7;1;0;2006;ipma
2006;4;23;1;0;2006;ipma
2006;4;23.4;1;0;2006;ipma
2006;4;23.3;1;0;2006;ipma
2006;4;23.2;1;0;2006;ipma
2006;4;23.2;1;0;2006;ipma
2006;4;22;1;0;2006;ipma
2006;4;22;1;0;2006;ipma
2006;4;22;1;0;2006;ipma
2006;4;21.3;1;0;2006;ipma
2006;4;21;1;0;2006;ipma
2006;4;21.9;1;0;2006;ipma
2006;4;20.3;1;0;2006;ipma
2006;4;30.8;2;0;2006;ipma
2006;4;29.1;2;0;2006;ipma
2006;4;27.1;2;0;2006;ipma
2006;4;26.7;2;0;2006;ipma
2006;4;26;2;0;2006;ipma
2006;4;26.7;2;0;2006;ipma
2006;4;25.6;2;0;2006;ipma
2006;4;25;2;0;2006;ipma
2006;4;24.3;2;0;2006;ipma
2006;4;24.3;2;0;2006;ipma
2006;4;24.1;2;0;2006;ipma
2006;4;24.7;2;0;2006;ipma
2006;4;23;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;22.2;2;0;2006;ipma
2006;4;22.7;2;0;2006;ipma
2006;4;22;2;0;2006;ipma
2006;4;22.3;2;0;2006;ipma
2006;4;21;2;0;2006;ipma
2006;4;21.6;2;0;2006;ipma
2006;4;21.5;2;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;21.1;2;0;2006;ipma
2006;4;21.7;2;0;2006;ipma
2006;4;21.5;2;0;2006;ipma
2006;4;21.6;2;0;2006;ipma
2006;4;21.9;2;0;2006;ipma
2006;4;20.2;2;0;2006;ipma
2006;4;20.9;2;0;2006;ipma
2006;4;20.1;2;0;2006;ipma
2006;4;20.9;2;0;2006;ipma
2006;4;32.2;1;1;2006;ipma
2006;4;31.9;1;1;2006;ipma
2006;4;30;1;1;2006;ipma
2006;4;29.5;1;0;2006;ipma
2006;4;29.9;1;1;2006;ipma
2006;4;29.8;1;1;2006;ipma
2006;4;28.3;1;1;2006;ipma
2006;4;27;1;0;2006;ipma
2006;4;27.1;1;0;2006;ipma
2006;4;26.4;1;0;2006;ipma
2006;4;25.1;1;0;2006;ipma
2006;4;25.6;1;1;2006;ipma
2006;4;25.4;1;0;2006;ipma
2006;4;24.9;1;0;2006;ipma
2006;4;24.3;1;0;2006;ipma
2006;4;24.6;1;0;2006;ipma
2006;4;24.3;1;0;2006;ipma
2006;4;24.1;1;0;2006;ipma
2006;4;24.9;1;0;2006;ipma
2006;4;23;1;1;2006;ipma
2006;4;23.1;1;0;2006;ipma
2006;4;23.5;1;0;2006;ipma
2006;4;23.4;1;0;2006;ipma
2006;4;23.9;1;0;2006;ipma
2006;4;23;1;0;2006;ipma
2006;4;23;1;0;2006;ipma
2006;4;23.3;1;0;2006;ipma
2006;4;23;1;0;2006;ipma
2006;4;22.3;1;0;2006;ipma
2006;4;22.1;1;0;2006;ipma
2006;4;22.3;1;0;2006;ipma
2006;4;22.3;1;0;2006;ipma
2006;4;22.8;1;0;2006;ipma
2006;4;21.9;1;0;2006;ipma
2006;4;20.5;1;0;2006;ipma
2006;4;20.6;1;0;2006;ipma
2006;4;20.8;1;0;2006;ipma
2006;4;20.1;1;0;2006;ipma
2006;4;20;1;0;2006;ipma
2006;4;20.3;1;0;2006;ipma
2006;4;30;2;0;2006;ipma
2006;4;27.1;2;0;2006;ipma
2006;4;25.1;2;0;2006;ipma
2006;4;24.2;2;0;2006;ipma
2006;4;24.6;2;0;2006;ipma
2006;4;24.6;2;0;2006;ipma
2006;4;24.5;2;0;2006;ipma
2006;4;24;2;0;2006;ipma
2006;4;23.5;2;0;2006;ipma
2006;4;23.4;2;0;2006;ipma
2006;4;23.8;2;0;2006;ipma
2006;4;23.4;2;0;2006;ipma
